"PARTIDO REPUBLICANO DEMOCRÁTICO","6204","https://github.com/cpdoc/dhbb/blob/master/text/6204.text","0","Q103931478","http://www.wikidata.org/entity/Q103931478","Partido Democrata","Q155","former Brazilian political party (Amazonas)"
"PARTIDO REPUBLICANO DEMOCRÁTICO","6204","https://github.com/cpdoc/dhbb/blob/master/text/6204.text","1","Q18481232","http://www.wikidata.org/entity/Q18481232","Partido Republicano Democrático","Q155",""
"PARTIDO REPUBLICANO DEMOCRÁTICO","6204","https://github.com/cpdoc/dhbb/blob/master/text/6204.text","2","Q3125165","http://www.wikidata.org/entity/Q3125165","Democratic Federal Republican Party","Q29","Spanish political party (1869-1910)"
"PARTIDO REPUBLICANO DO AMAZONAS","6205","https://github.com/cpdoc/dhbb/blob/master/text/6205.text","","","","","",""
"PARTIDO REPUBLICANO DO MARANHÃO","6206","https://github.com/cpdoc/dhbb/blob/master/text/6206.text","","","","","",""
"PARTIDO REPUBLICANO DO PARANÁ","6207","https://github.com/cpdoc/dhbb/blob/master/text/6207.text","","","","","",""
"PARTIDO REPUBLICANO DO PIAUÍ","6208","https://github.com/cpdoc/dhbb/blob/master/text/6208.text","","","","","",""
"PARTIDO REPUBLICANO FEDERAL DO RIO GRANDE DO NORTE","6209","https://github.com/cpdoc/dhbb/blob/master/text/6209.text","","","","","",""
"PARTIDO REPUBLICANO FLUMINENSE (PRF)","6210","https://github.com/cpdoc/dhbb/blob/master/text/6210.text","0","Q7335317","http://www.wikidata.org/entity/Q7335317","Rio Republican Party","Q155","political party in Brazil"
"PARTIDO REPUBLICANO LIBERAL DA BAHIA","6211","https://github.com/cpdoc/dhbb/blob/master/text/6211.text","","","","","",""
"PARTIDO REPUBLICANO LIBERAL RIO-GRANDENSE (PRL)","6212","https://github.com/cpdoc/dhbb/blob/master/text/6212.text","","","","","",""
"PARTIDO REPUBLICANO LIBERTADOR DA PARAÍBA","6213","https://github.com/cpdoc/dhbb/blob/master/text/6213.text","","","","","",""
"PARTIDO REPUBLICANO MATO-GROSSENSE","6214","https://github.com/cpdoc/dhbb/blob/master/text/6214.text","","","","","",""
"PARTIDO REPUBLICANO MINEIRO (PRM)","6215","https://github.com/cpdoc/dhbb/blob/master/text/6215.text","0","Q834073","http://www.wikidata.org/entity/Q834073","Mineiro Republican Party","Q155","political party"
"PARTIDO REPUBLICANO NACIONALISTA DO CEARÁ","6216","https://github.com/cpdoc/dhbb/blob/master/text/6216.text","","","","","",""
"PARTIDO REPUBLICANO PAULISTA (PRP)","6217","https://github.com/cpdoc/dhbb/blob/master/text/6217.text","0","Q7314669","http://www.wikidata.org/entity/Q7314669","Republican Party of São Paulo","Q155","former Brazilian conservative political party in the state of São Paulo"
"PARTIDO REPUBLICANO PROGRESSISTA (PRP- 1945)","6218","https://github.com/cpdoc/dhbb/blob/master/text/6218.text","0","Q960955","http://www.wikidata.org/entity/Q960955","Progressive Republican Party","Q155","former political party in Brazil"
"PARTIDO REPUBLICANO PROGRESSISTA (PRP- 1945)","6218","https://github.com/cpdoc/dhbb/blob/master/text/6218.text","1","Q1858420","http://www.wikidata.org/entity/Q1858420","Progressive Republican Party","Q43","former political party in Turkey"
"PARTIDO REPUBLICANO PROGRESSISTA (PRP- 1945)","6218","https://github.com/cpdoc/dhbb/blob/master/text/6218.text","2","Q48879370","http://www.wikidata.org/entity/Q48879370","Partido Republicano Progressista","Q155",""
"PARTIDO REPUBLICANO PROGRESSISTA (PRP)","6219","https://github.com/cpdoc/dhbb/blob/master/text/6219.text","0","Q960955","http://www.wikidata.org/entity/Q960955","Progressive Republican Party","Q155","former political party in Brazil"
"PARTIDO REPUBLICANO PROGRESSISTA (PRP)","6219","https://github.com/cpdoc/dhbb/blob/master/text/6219.text","1","Q1858420","http://www.wikidata.org/entity/Q1858420","Progressive Republican Party","Q43","former political party in Turkey"
"PARTIDO REPUBLICANO PROGRESSISTA (PRP)","6219","https://github.com/cpdoc/dhbb/blob/master/text/6219.text","2","Q48879370","http://www.wikidata.org/entity/Q48879370","Partido Republicano Progressista","Q155",""
"PARTIDO REPUBLICANO PROGRESSISTA DO CEARÁ","6220","https://github.com/cpdoc/dhbb/blob/master/text/6220.text","","","","","",""
"PARTIDO REPUBLICANO REGENERADOR DO DISTRITO FEDERAL","6221","https://github.com/cpdoc/dhbb/blob/master/text/6221.text","","","","","",""
"PARTIDO REPUBLICANO RIO-GRANDENSE (PRR)","6222","https://github.com/cpdoc/dhbb/blob/master/text/6222.text","0","Q3366688","http://www.wikidata.org/entity/Q3366688","Republican Party of Rio Grande do Sul","Q155","political party in Brazil"
"PARTIDO REPUBLICANO SOCIAL DE PERNAMBUCO","6223","https://github.com/cpdoc/dhbb/blob/master/text/6223.text","","","","","",""
"PARTIDO REPUBLICANO TRABALHISTA (PRT)","6224","https://github.com/cpdoc/dhbb/blob/master/text/6224.text","0","Q18481236","http://www.wikidata.org/entity/Q18481236","Partido Republicano Trabalhista","Q155",""
"PARTIDO RURAL TRABALHISTA (PRT)","6225","https://github.com/cpdoc/dhbb/blob/master/text/6225.text","","","","","",""
"PARTIDO RURALISTA BRASILEIRO","6226","https://github.com/cpdoc/dhbb/blob/master/text/6226.text","","","","","",""
"PARTIDO SOCIAL AGRÁRIO DO RIO DE JANEIRO","6227","https://github.com/cpdoc/dhbb/blob/master/text/6227.text","","","","","",""
"PARTIDO SOCIAL CRISTÃO (PSC)","6228","https://github.com/cpdoc/dhbb/blob/master/text/6228.text","0","Q2626213","http://www.wikidata.org/entity/Q2626213","Social Christian Party","Q155","Conservative political party in Brazil"
"PARTIDO SOCIAL CRISTÃO (PSC)","6228","https://github.com/cpdoc/dhbb/blob/master/text/6228.text","1","Q692131","http://www.wikidata.org/entity/Q692131","Christian Social Party","Q40","political party in Austria-Hungary and Austria from 1891–1934"
"PARTIDO SOCIAL DEMOCRATA DO PARÁ (PSD)","6229","https://github.com/cpdoc/dhbb/blob/master/text/6229.text","","","","","",""
"PARTIDO SOCIAL DEMOCRÁTICO (PSD)","6230","https://github.com/cpdoc/dhbb/blob/master/text/6230.text","0","Q105112","http://www.wikidata.org/entity/Q105112","Swedish Social Democratic Party","Q34","political party in Sweden"
"PARTIDO SOCIAL DEMOCRÁTICO (PSD)","6230","https://github.com/cpdoc/dhbb/blob/master/text/6230.text","1","Q2626216","http://www.wikidata.org/entity/Q2626216","Social Democratic Party (1945)","Q155","political party of Brazil (1945-1965)"
"PARTIDO SOCIAL DEMOCRÁTICO (PSD)","6230","https://github.com/cpdoc/dhbb/blob/master/text/6230.text","2","Q2054750","http://www.wikidata.org/entity/Q2054750","Social Democratic Party (2011)","Q155","political party in Brazil"
"PARTIDO SOCIAL DEMOCRATICO (PSD-1945-1965)","6231","https://github.com/cpdoc/dhbb/blob/master/text/6231.text","0","Q105112","http://www.wikidata.org/entity/Q105112","Swedish Social Democratic Party","Q34","political party in Sweden"
"PARTIDO SOCIAL DEMOCRATICO (PSD-1945-1965)","6231","https://github.com/cpdoc/dhbb/blob/master/text/6231.text","1","Q2054750","http://www.wikidata.org/entity/Q2054750","Social Democratic Party (2011)","Q155","political party in Brazil"
"PARTIDO SOCIAL DEMOCRATICO (PSD-1945-1965)","6231","https://github.com/cpdoc/dhbb/blob/master/text/6231.text","2","Q2626216","http://www.wikidata.org/entity/Q2626216","Social Democratic Party (1945)","Q155","political party of Brazil (1945-1965)"
"PARTIDO SOCIAL DEMOCRÁTICO DA BAHIA (PSD)","6232","https://github.com/cpdoc/dhbb/blob/master/text/6232.text","0","Q108940891","http://www.wikidata.org/entity/Q108940891","Social Democratic Party of Bahia","Q155","extinct Brazilian political party"
"PARTIDO SOCIAL DEMOCRÁTICO DE PERNAMBUCO (PSD)","6233","https://github.com/cpdoc/dhbb/blob/master/text/6233.text","","","","","",""
"PARTIDO SOCIAL DEMOCRÁTICO DE SERGIPE (PSD)","6234","https://github.com/cpdoc/dhbb/blob/master/text/6234.text","0","Q112040359","http://www.wikidata.org/entity/Q112040359","Partido Social Democrático de Sergipe","",""
"PARTIDO SOCIAL DEMOCRÁTICO DO CEARÁ (PSD)","6235","https://github.com/cpdoc/dhbb/blob/master/text/6235.text","","","","","",""
"PARTIDO SOCIAL DEMOCRÁTICO DO ESPÍRITO SANTO (PSD)","6236","https://github.com/cpdoc/dhbb/blob/master/text/6236.text","","","","","",""
"PARTIDO SOCIAL DEMOCRÁTICO DO MARANHÃO (PSD)","6237","https://github.com/cpdoc/dhbb/blob/master/text/6237.text","","","","","",""
"PARTIDO SOCIAL DEMOCRÁTICO DO PARANÁ (PSD)","6238","https://github.com/cpdoc/dhbb/blob/master/text/6238.text","","","","","",""
"PARTIDO SOCIAL DEMOCRÁTICO DO RIO GRANDE DO NORTE (PSD)","6239","https://github.com/cpdoc/dhbb/blob/master/text/6239.text","","","","","",""
"PARTIDO SOCIAL EVOLUCIONISTA DE SANTA CATARINA (PSE)","6240","https://github.com/cpdoc/dhbb/blob/master/text/6240.text","","","","","",""
"PARTIDO SOCIAL LIBERAL DO DISTRITO FEDERAL","6241","https://github.com/cpdoc/dhbb/blob/master/text/6241.text","","","","","",""
"PARTIDO SOCIAL NACIONALISTA (PSN)","6242","https://github.com/cpdoc/dhbb/blob/master/text/6242.text","0","Q106547188","http://www.wikidata.org/entity/Q106547188","Partido Social Nacionalista","Q155",""
"PARTIDO SOCIAL NACIONALISTA (PSN)","6242","https://github.com/cpdoc/dhbb/blob/master/text/6242.text","1","Q767681","http://www.wikidata.org/entity/Q767681","Syrian Social Nationalist Party","Q858","nationalist political party in Syria and Lebanon"
"PARTIDO SOCIAL NACIONALISTA DO PARANÁ (PSN)","6243","https://github.com/cpdoc/dhbb/blob/master/text/6243.text","","","","","",""
"PARTIDO SOCIAL NACIONALISTA DO PIAUÍ (PSN)","6244","https://github.com/cpdoc/dhbb/blob/master/text/6244.text","","","","","",""
"PARTIDO SOCIAL NACIONALISTA DO RIO GRANDE DO NORTE (PSN)","6245","https://github.com/cpdoc/dhbb/blob/master/text/6245.text","","","","","",""
"PARTIDO SOCIAL PROGRESSISTA (PSP- 1946)","6246","https://github.com/cpdoc/dhbb/blob/master/text/6246.text","0","Q7550752","http://www.wikidata.org/entity/Q7550752","Social Progressive Party","Q155","extinct Brazilian political party (1946 - 1954)"
"PARTIDO SOCIAL PROGRESSISTA (PSP- 1946)","6246","https://github.com/cpdoc/dhbb/blob/master/text/6246.text","1","Q10345681","http://www.wikidata.org/entity/Q10345681","Partido Social Progressista (1987)","Q155",""
"PARTIDO SOCIAL PROGRESSISTA (PSP- 1946)","6246","https://github.com/cpdoc/dhbb/blob/master/text/6246.text","2","Q47537531","http://www.wikidata.org/entity/Q47537531","Partido Social Progressista","","Wikimedia disambiguation page"
"PARTIDO SOCIAL PROGRESSISTA (PSP)","6247","https://github.com/cpdoc/dhbb/blob/master/text/6247.text","0","Q7550752","http://www.wikidata.org/entity/Q7550752","Social Progressive Party","Q155","extinct Brazilian political party (1946 - 1954)"
"PARTIDO SOCIAL PROGRESSISTA (PSP)","6247","https://github.com/cpdoc/dhbb/blob/master/text/6247.text","1","Q10345681","http://www.wikidata.org/entity/Q10345681","Partido Social Progressista (1987)","Q155",""
"PARTIDO SOCIAL PROGRESSISTA (PSP)","6247","https://github.com/cpdoc/dhbb/blob/master/text/6247.text","2","Q47537531","http://www.wikidata.org/entity/Q47537531","Partido Social Progressista","","Wikimedia disambiguation page"
"PARTIDO SOCIAL PROGRESSISTA DE SERGIPE","6248","https://github.com/cpdoc/dhbb/blob/master/text/6248.text","","","","","",""
"PARTIDO SOCIAL PROGRESSISTA DO DISTRITO FEDERAL","6249","https://github.com/cpdoc/dhbb/blob/master/text/6249.text","","","","","",""
"PARTIDO SOCIAL REPUBLICANO DE GOIÁS","6250","https://github.com/cpdoc/dhbb/blob/master/text/6250.text","","","","","",""
"PARTIDO SOCIAL REPUBLICANO DO RIO DE JANEIRO","6251","https://github.com/cpdoc/dhbb/blob/master/text/6251.text","","","","","",""
"PARTIDO SOCIAL TRABALHISTA (PST- 1947-1965)","6252","https://github.com/cpdoc/dhbb/blob/master/text/6252.text","0","Q2601478","http://www.wikidata.org/entity/Q2601478","Social Labour Party","Q155","extinct brazilian political party existent between 1946 and 1965"
"PARTIDO SOCIAL TRABALHISTA (PST- 1947-1965)","6252","https://github.com/cpdoc/dhbb/blob/master/text/6252.text","1","Q28678919","http://www.wikidata.org/entity/Q28678919","Partido Social Trabalhista","Q155",""
"PARTIDO SOCIAL TRABALHISTA (PST- 1947-1965)","6252","https://github.com/cpdoc/dhbb/blob/master/text/6252.text","2","Q28680900","http://www.wikidata.org/entity/Q28680900","Partido Social Trabalhista","Q155",""
"PARTIDO SOCIAL TRABALHISTA (PST)","6253","https://github.com/cpdoc/dhbb/blob/master/text/6253.text","0","Q2601478","http://www.wikidata.org/entity/Q2601478","Social Labour Party","Q155","extinct brazilian political party existent between 1946 and 1965"
"PARTIDO SOCIAL TRABALHISTA (PST)","6253","https://github.com/cpdoc/dhbb/blob/master/text/6253.text","1","Q28678919","http://www.wikidata.org/entity/Q28678919","Partido Social Trabalhista","Q155",""
"PARTIDO SOCIAL TRABALHISTA (PST)","6253","https://github.com/cpdoc/dhbb/blob/master/text/6253.text","2","Q28680900","http://www.wikidata.org/entity/Q28680900","Partido Social Trabalhista","Q155",""
"PARTIDO SOCIALISTA (PS)","6254","https://github.com/cpdoc/dhbb/blob/master/text/6254.text","0","Q170972","http://www.wikidata.org/entity/Q170972","Socialist Party","Q142","French political party (1969–present)"
"PARTIDO SOCIALISTA (PS)","6254","https://github.com/cpdoc/dhbb/blob/master/text/6254.text","1","Q849580","http://www.wikidata.org/entity/Q849580","Socialist Party","Q55","Dutch political party"
"PARTIDO SOCIALISTA (PS)","6254","https://github.com/cpdoc/dhbb/blob/master/text/6254.text","2","Q847263","http://www.wikidata.org/entity/Q847263","Socialist Party","Q45","Portuguese political party (1973– )"
"PARTIDO SOCIALISTA AGRÁRIO E RENOVADOR TRABALHISTA (Pasart)","6255","https://github.com/cpdoc/dhbb/blob/master/text/6255.text","","","","","",""
"PARTIDO SOCIALISTA BRASILEIRO (1947-1965)","6256","https://github.com/cpdoc/dhbb/blob/master/text/6256.text","0","Q2054789","http://www.wikidata.org/entity/Q2054789","Brazilian Socialist Party","Q155","political party in Brazil"
"PARTIDO SOCIALISTA BRASILEIRO (1947-1965)","6256","https://github.com/cpdoc/dhbb/blob/master/text/6256.text","1","Q10275318","http://www.wikidata.org/entity/Q10275318","Partido Socialista Brasileiro","Q155",""
"PARTIDO SOCIALISTA BRASILEIRO (1947-1965)","6256","https://github.com/cpdoc/dhbb/blob/master/text/6256.text","2","Q106547189","http://www.wikidata.org/entity/Q106547189","Partido Socialista Brasileiro","Q155",""
"PARTIDO SOCIALISTA BRASILEIRO (PSB- 1932- 1937)","6257","https://github.com/cpdoc/dhbb/blob/master/text/6257.text","0","Q2054789","http://www.wikidata.org/entity/Q2054789","Brazilian Socialist Party","Q155","political party in Brazil"
"PARTIDO SOCIALISTA BRASILEIRO (PSB- 1932- 1937)","6257","https://github.com/cpdoc/dhbb/blob/master/text/6257.text","1","Q10275318","http://www.wikidata.org/entity/Q10275318","Partido Socialista Brasileiro","Q155",""
"PARTIDO SOCIALISTA BRASILEIRO (PSB- 1932- 1937)","6257","https://github.com/cpdoc/dhbb/blob/master/text/6257.text","2","Q106547189","http://www.wikidata.org/entity/Q106547189","Partido Socialista Brasileiro","Q155",""
"PARTIDO SOCIALISTA BRASILEIRO (PSB-1985)","6258","https://github.com/cpdoc/dhbb/blob/master/text/6258.text","0","Q2054789","http://www.wikidata.org/entity/Q2054789","Brazilian Socialist Party","Q155","political party in Brazil"
"PARTIDO SOCIALISTA BRASILEIRO (PSB-1985)","6258","https://github.com/cpdoc/dhbb/blob/master/text/6258.text","1","Q10275318","http://www.wikidata.org/entity/Q10275318","Partido Socialista Brasileiro","Q155",""
"PARTIDO SOCIALISTA BRASILEIRO (PSB-1985)","6258","https://github.com/cpdoc/dhbb/blob/master/text/6258.text","2","Q106547189","http://www.wikidata.org/entity/Q106547189","Partido Socialista Brasileiro","Q155",""
"PARTIDO SOCIALISTA BRASILEIRO DE SÃO PAULO","6259","https://github.com/cpdoc/dhbb/blob/master/text/6259.text","","","","","",""
"PARTIDO SOCIALISTA BRASILEIRO DO CEARÁ","6260","https://github.com/cpdoc/dhbb/blob/master/text/6260.text","","","","","",""
"PARTIDO SOCIALISTA DE PERNAMBUCO","6261","https://github.com/cpdoc/dhbb/blob/master/text/6261.text","","","","","",""
"PARTIDO SOCIALISTA DO AMAZONAS","6262","https://github.com/cpdoc/dhbb/blob/master/text/6262.text","","","","","",""
"PARTIDO SOCIALISTA DO BRASIL (PS do B)","6263","https://github.com/cpdoc/dhbb/blob/master/text/6263.text","0","Q10345690","http://www.wikidata.org/entity/Q10345690","Partido Socialista do Brasil","Q155",""
"PARTIDO SOCIALISTA DO DISTRITO FEDERAL","6264","https://github.com/cpdoc/dhbb/blob/master/text/6264.text","","","","","",""
"PARTIDO SOCIALISTA DO MARANHÃO","6265","https://github.com/cpdoc/dhbb/blob/master/text/6265.text","","","","","",""
"PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADOS (PSTU)","6266","https://github.com/cpdoc/dhbb/blob/master/text/6266.text","0","Q2453869","http://www.wikidata.org/entity/Q2453869","United Socialist Workers' Party","Q155","political party in Brazil"
"PARTIDO SOCIALISTA FLUMINENSE (PSF)","6267","https://github.com/cpdoc/dhbb/blob/master/text/6267.text","","","","","",""
"PARTIDO SOCIALISTA RADICAL DO MARANHÃO (PSR)","6268","https://github.com/cpdoc/dhbb/blob/master/text/6268.text","","","","","",""
"PARTIDO SOCIALISTA REVOLUCIONÁRIO (PSR)","6269","https://github.com/cpdoc/dhbb/blob/master/text/6269.text","0","Q217009","http://www.wikidata.org/entity/Q217009","Socialist Revolutionary Party","Q34266","Political party of the Russian Empire, the Russian Republic and Soviet Russia"
"PARTIDO SOCIALISTA REVOLUCIONÁRIO (PSR)","6269","https://github.com/cpdoc/dhbb/blob/master/text/6269.text","1","Q1635587","http://www.wikidata.org/entity/Q1635587","Revolutionary Socialist Party","Q668","political party in India"
"PARTIDO SOCIALISTA REVOLUCIONÁRIO (PSR)","6269","https://github.com/cpdoc/dhbb/blob/master/text/6269.text","2","Q2054807","http://www.wikidata.org/entity/Q2054807","Revolutionary Socialist Party","Q45","Defunct Trotskyist party in Portugal"
"PARTIDO SOCIALISTA UNIDO (PSU)","6270","https://github.com/cpdoc/dhbb/blob/master/text/6270.text","0","Q10345689","http://www.wikidata.org/entity/Q10345689","Partido Socialista Unido","Q155",""
"PARTIDO SOCIALISTA UNIDO (PSU)","6270","https://github.com/cpdoc/dhbb/blob/master/text/6270.text","1","Q197864","http://www.wikidata.org/entity/Q197864","United Socialist Party of Venezuela","Q717","socialist political party in Venezuela"
"PARTIDO TRABALHISTA AMAZONENSE","6271","https://github.com/cpdoc/dhbb/blob/master/text/6271.text","","","","","",""
"PARTIDO TRABALHISTA BRASILEIRO (1945-1965)","6272","https://github.com/cpdoc/dhbb/blob/master/text/6272.text","0","Q1576143","http://www.wikidata.org/entity/Q1576143","Brazilian Labour Party","Q155","political party in Brazil"
"PARTIDO TRABALHISTA BRASILEIRO (1945-1965)","6272","https://github.com/cpdoc/dhbb/blob/master/text/6272.text","1","Q15980784","http://www.wikidata.org/entity/Q15980784","Brazilian Labour Party","Q210542","political party led by Getúlio Vargas (1945-1964)"
"PARTIDO TRABALHISTA BRASILEIRO, PTB (1980- )","6273","https://github.com/cpdoc/dhbb/blob/master/text/6273.text","","","","","",""
"PARTIDO TRABALHISTA COMUNITÁRIO (PTC)","6274","https://github.com/cpdoc/dhbb/blob/master/text/6274.text","0","Q10345694","http://www.wikidata.org/entity/Q10345694","Partido Trabalhista Comunitário","Q155",""
"PARTIDO TRABALHISTA DO BRASIL (1928)","6275","https://github.com/cpdoc/dhbb/blob/master/text/6275.text","0","Q3366792","http://www.wikidata.org/entity/Q3366792","Avante","Q155","Brazilian political party"
"PARTIDO TRABALHISTA DO BRASIL (1989)","6276","https://github.com/cpdoc/dhbb/blob/master/text/6276.text","0","Q3366792","http://www.wikidata.org/entity/Q3366792","Avante","Q155","Brazilian political party"
"PARTIDO TRABALHISTA DO PARÁ","6277","https://github.com/cpdoc/dhbb/blob/master/text/6277.text","","","","","",""
"PARTIDO TRABALHISTA MINEIRO","6278","https://github.com/cpdoc/dhbb/blob/master/text/6278.text","","","","","",""
"PARTIDO TRABALHISTA NACIONAL (PTN)","6279","https://github.com/cpdoc/dhbb/blob/master/text/6279.text","0","Q3181274","http://www.wikidata.org/entity/Q3181274","Podemos","Q155","Brazilian political party"
"PARTIDO TRABALHISTA NACIONAL (PTN)","6279","https://github.com/cpdoc/dhbb/blob/master/text/6279.text","1","Q48862035","http://www.wikidata.org/entity/Q48862035","National Labor Party","Q155","defunct Brazilian political party (1945 - 1965)"
"PARTIDO TRABALHISTA NACIONAL (PTN-2)","6280","https://github.com/cpdoc/dhbb/blob/master/text/6280.text","0","Q3181274","http://www.wikidata.org/entity/Q3181274","Podemos","Q155","Brazilian political party"
"PARTIDO TRABALHISTA NACIONAL (PTN-2)","6280","https://github.com/cpdoc/dhbb/blob/master/text/6280.text","1","Q48862035","http://www.wikidata.org/entity/Q48862035","National Labor Party","Q155","defunct Brazilian political party (1945 - 1965)"
"PARTIDO TRABALHISTA RENOVADOR (PTR)","6281","https://github.com/cpdoc/dhbb/blob/master/text/6281.text","0","Q531565","http://www.wikidata.org/entity/Q531565","Reform Labour Party","Q155","political party"
"PARTIDO TRABALHISTA RENOVADOR (PTR)","6281","https://github.com/cpdoc/dhbb/blob/master/text/6281.text","1","Q10345697","http://www.wikidata.org/entity/Q10345697","Partido Trabalhista Renovador Brasileiro","Q155",""
"PARTIDO TRABALHISTA RENOVADOR BRASILEIRO","6282","https://github.com/cpdoc/dhbb/blob/master/text/6282.text","0","Q10345697","http://www.wikidata.org/entity/Q10345697","Partido Trabalhista Renovador Brasileiro","Q155",""
"PARTIDO UNIÃO LIBERAL DE MATO GROSSO","6283","https://github.com/cpdoc/dhbb/blob/master/text/6283.text","","","","","",""
"PARTIDO UNIÃO SINDICAL DO BRASIL","6284","https://github.com/cpdoc/dhbb/blob/master/text/6284.text","","","","","",""
"PARTIDO UNIONISTA DOS EMPREGADOS DO COMÉRCIO","6285","https://github.com/cpdoc/dhbb/blob/master/text/6285.text","","","","","",""
"PARTIDO VERDE (PV)","6286","https://github.com/cpdoc/dhbb/blob/master/text/6286.text","0","Q3778417","http://www.wikidata.org/entity/Q3778417","Green party","","type of political party based on the principles of green politics, such as environmentalism, social justice, and nonviolence"
"PARTIDO VERDE (PV)","6286","https://github.com/cpdoc/dhbb/blob/master/text/6286.text","1","Q1234489","http://www.wikidata.org/entity/Q1234489","Green Party","Q155","political party in Brazil"
"PARTIDO VERDE (PV)","6286","https://github.com/cpdoc/dhbb/blob/master/text/6286.text","2","Q849158","http://www.wikidata.org/entity/Q849158","Green Party of the United States","Q30","American political party"
"PARTIDOS POLÍTICOS (Extinção)","6287","https://github.com/cpdoc/dhbb/blob/master/text/6287.text","0","Q1970967","http://www.wikidata.org/entity/Q1970967","list of political parties in France","Q142","Wikimedia list article"
"PARTIDOS POLÍTICOS (Extinção)","6287","https://github.com/cpdoc/dhbb/blob/master/text/6287.text","1","Q81665","http://www.wikidata.org/entity/Q81665","political parties in the United States","Q30","Wikimedia list article"
"PARTIDOS POLÍTICOS (Extinção)","6287","https://github.com/cpdoc/dhbb/blob/master/text/6287.text","2","Q333420","http://www.wikidata.org/entity/Q333420","list of political parties in Israel","","Wikimedia list article"
"O PASQUIM","6288","https://github.com/cpdoc/dhbb/blob/master/text/6288.text","0","Q3894172","http://www.wikidata.org/entity/Q3894172","O Pasquim","Q155","Brazilian weekly newspaper published in Rio de Janeiro from 1969 to the mid 1970s"
"PASSEATA DOS CEM MIL","6289","https://github.com/cpdoc/dhbb/blob/master/text/6289.text","0","Q5691840","http://www.wikidata.org/entity/Q5691840","March of the One Hundred Thousand","Q155",""
"A PÁTRIA","6290","https://github.com/cpdoc/dhbb/blob/master/text/6290.text","0","Q7159858","http://www.wikidata.org/entity/Q7159858","Pedro Bruno","","Brazilian artist, musician writer and landscaper (1888-1949)"
"A PÁTRIA","6290","https://github.com/cpdoc/dhbb/blob/master/text/6290.text","1","Q20980433","http://www.wikidata.org/entity/Q20980433","A Pátria","","poem"
"A PÁTRIA","6290","https://github.com/cpdoc/dhbb/blob/master/text/6290.text","2","Q4430224","http://www.wikidata.org/entity/Q4430224","Socialist Homeland is in Danger!","","Sovnarkom decree of danger"
"PATRULHA DA DEMOCRACIA","6291","https://github.com/cpdoc/dhbb/blob/master/text/6291.text","","","","","",""
"PELEGO","6292","https://github.com/cpdoc/dhbb/blob/master/text/6292.text","0","Q106547237","http://www.wikidata.org/entity/Q106547237","Pelego","",""
"PELEGO","6292","https://github.com/cpdoc/dhbb/blob/master/text/6292.text","1","Q146118","http://www.wikidata.org/entity/Q146118","Pelargonium","","genus of plants"
"PELEGO","6292","https://github.com/cpdoc/dhbb/blob/master/text/6292.text","2","Q6759008","http://www.wikidata.org/entity/Q6759008","Pelegova","Q159","river in Kirov Oblast, Russia"
"PETROBRAS","6293","https://github.com/cpdoc/dhbb/blob/master/text/6293.text","0","Q210047","http://www.wikidata.org/entity/Q210047","Petrobras","Q155","Brazilian energy company"
"PETROBRAS","6293","https://github.com/cpdoc/dhbb/blob/master/text/6293.text","1","Q15972921","http://www.wikidata.org/entity/Q15972921","Petrobrasaurus","","genus of reptiles (fossil)"
"PETROBRAS","6293","https://github.com/cpdoc/dhbb/blob/master/text/6293.text","2","Q1878837","http://www.wikidata.org/entity/Q1878837","Petrobrasaurus puestohernandezi","","species of reptile (fossil)"
"PLANO BRESSER","6294","https://github.com/cpdoc/dhbb/blob/master/text/6294.text","0","Q10350288","http://www.wikidata.org/entity/Q10350288","Plano Bresser","Q155",""
"PLANO COHEN","6295","https://github.com/cpdoc/dhbb/blob/master/text/6295.text","0","Q10350289","http://www.wikidata.org/entity/Q10350289","Cohen Plan","Q155",""
"PLANO COLLOR","6296","https://github.com/cpdoc/dhbb/blob/master/text/6296.text","0","Q6136493","http://www.wikidata.org/entity/Q6136493","Plano Collor","Q155","Eeconomic reforms during the presidency of Fernando Collor de Mello"
"PLANO CRUZADO","6297","https://github.com/cpdoc/dhbb/blob/master/text/6297.text","0","Q6077316","http://www.wikidata.org/entity/Q6077316","Cruzado Plan","Q155","One of Brazilian macroeconomic reforms plans"
"PLANO CRUZADO","6297","https://github.com/cpdoc/dhbb/blob/master/text/6297.text","1","Q10350293","http://www.wikidata.org/entity/Q10350293","Plano Cruzado II","Q155",""
"Plano Decenal de Desenvolvimento Econômico","6298","https://github.com/cpdoc/dhbb/blob/master/text/6298.text","","","","","",""
"PLANO DO CARVÃO NACIONAL","6299","https://github.com/cpdoc/dhbb/blob/master/text/6299.text","","","","","",""
"Plano Especial de Obras Públicas e Aparelhamento da Defesa Nacional","6300","https://github.com/cpdoc/dhbb/blob/master/text/6300.text","","","","","",""
"PLANO NACIONAL DE DESENVOLVIMENTO (PND)","6301","https://github.com/cpdoc/dhbb/blob/master/text/6301.text","","","","","",""
"PLANO NACIONAL DE REAPARELHAMENTO ECONÔMICO","6302","https://github.com/cpdoc/dhbb/blob/master/text/6302.text","","","","","",""
"PLANO REAL","6303","https://github.com/cpdoc/dhbb/blob/master/text/6303.text","0","Q1811698","http://www.wikidata.org/entity/Q1811698","Plano Real","Q155","set of measures taken to stabilize the Brazilian economy in 1993 and 1994"
