lemma,poscode,surface
Antonio De Almeida E Oliveira,3,Antonio De Almeida E Oliveira
Salustiano Ferreira De Moraes Rego,3,Salustiano Ferreira De Moraes Rego
José Vianna Vaz,3,José Vianna Vaz
Augusto Cesar De Pádua Fleury,3,Augusto Cesar De Pádua Fleury
Antonio Gonçalves De Carvalho,3,Antonio Gonçalves De Carvalho
Affonso Celso De Assis Figueiredo Júnior,3,Affonso Celso De Assis Figueiredo Júnior
José De Resende Monteiro,3,José De Resende Monteiro
Martinho Alvares Da Silva Contagem,3,Martinho Alvares Da Silva Contagem
João Caetano De Oliveira E Souza,3,João Caetano De Oliveira E Souza
Eduardo Augusto Montandon,3,Eduardo Augusto Montandon
Aureliano Martins De Carvalho Mourão,3,Aureliano Martins De Carvalho Mourão
Olympio Oscar De Vilhena Valadão,3,Olympio Oscar De Vilhena Valadão
José Manoel Pereira Cabral,3,José Manoel Pereira Cabral
Francisco Silviano De  Almeida Brandão,3,Francisco Silviano De  Almeida Brandão
Manoel José Soares,3,Manoel José Soares
Joaquim Vieira De Andrade,3,Joaquim Vieira De Andrade
Guilherme Francisco Cruz,3,Guilherme Francisco Cruz
Samuel Wallace Mac-Dowell,3,Samuel Wallace Mac-Dowell
Manoel Tertuliano Thomaz Henriques,3,Manoel Tertuliano Thomaz Henriques
Generoso Marques Dos Santos,3,Generoso Marques Dos Santos
José Bernardo Galvão Alcoforado Júnior,3,José Bernardo Galvão Alcoforado Júnior
Bento Ceciliano Dos Santos Ramos,3,Bento Ceciliano Dos Santos Ramos
Henrique Marques De Hollanda Cavalcanti,3,Henrique Marques De Hollanda Cavalcanti
Manoel Do Nascimento Machado Portella,3,Manoel Do Nascimento Machado Portella
Manoel Da Trindade Peretti,3,Manoel Da Trindade Peretti
Francisco Do Rego Barros De Lacerda,3,Francisco Do Rego Barros De Lacerda
Cândido Gil Castello Branco,3,Cândido Gil Castello Branco
Felisberto Pereira Da Silva,3,Felisberto Pereira Da Silva
Henrique Francisco D'Ávila,3,Henrique Francisco D'Ávila
Alfredo Rodrigues Fernandes Chaves,3,Alfredo Rodrigues Fernandes Chaves
Elias Antonio De Moraes,3,Elias Antonio De Moraes
Joaquim Antonio Fernandes De Oliveira,3,Joaquim Antonio Fernandes De Oliveira
Manoel Peixoto De Lacerda Werneck,3,Manoel Peixoto De Lacerda Werneck
Manoel Da Silva Mafra,3,Manoel Da Silva Mafra
Bento Francisco De Paula Souza,3,Bento Francisco De Paula Souza
Francisco Antonio De Souza Queiróz  Filho,3,Francisco Antonio De Souza Queiróz  Filho
Antonio Pinheiro De Ulhoa Cintra,3,Antonio Pinheiro De Ulhoa Cintra
Bernardo Antonio De Mendonça Sobrinho,3,Bernardo Antonio De Mendonça Sobrinho
João Lins Vieira Cansansão De Sinimbu Júnior,3,João Lins Vieira Cansansão De Sinimbu Júnior
Luiz Accioli Pereira Franco,3,Luiz Accioli Pereira Franco
José Maria Metello,3,José Maria Metello
Antonio Justiniano Das Chagas,3,Antonio Justiniano Das Chagas
Ernesto Pio Dos Mares Guia,3,Ernesto Pio Dos Mares Guia
Sebastião Gonçalves Da Silva Mascarenhas,3,Sebastião Gonçalves Da Silva Mascarenhas
Joaquim Bento Ribeiro Da Cruz,3,Joaquim Bento Ribeiro Da Cruz
Antonio Bezerra Da Rocha Moraes,3,Antonio Bezerra Da Rocha Moraes
Demétrio Bezerra Da Rocha Moraes,3,Demétrio Bezerra Da Rocha Moraes
José Maria  Leitão Da Cunha,3,José Maria  Leitão Da Cunha
Manoel Dantas Corrêa Góes,3,Manoel Dantas Corrêa Góes
Francisco De Paula E Silva Primo,3,Francisco De Paula E Silva Primo
Antonio Francisco Corrêa De Araújo,3,Antonio Francisco Corrêa De Araújo
Gaspar Menezes Vasconcellos Drumond,3,Gaspar Menezes Vasconcellos Drumond
Simplício Coelho De Rezende,3,Simplício Coelho De Rezende
Egydio Barbosa De Oliveira Itaqui,3,Egydio Barbosa De Oliveira Itaqui
Joaquim Pedro Soares,3,Joaquim Pedro Soares
Joaquim Pedro Salgado,3,Joaquim Pedro Salgado
Alberto Bezamat,3,Alberto Bezamat
Carlos Frederico Castrioto,3,Carlos Frederico Castrioto
Alfredo Camillo Valdetaro,3,Alfredo Camillo Valdetaro
Duarte Paranhos Schutel,3,Duarte Paranhos Schutel
Manoel Ferraz De Campos Salles,3,Manoel Ferraz De Campos Salles
Prudente José De Moraes Barrso,3,Prudente José De Moraes Barrso
Joviniano Ramos Romero,3,Joviniano Ramos Romero
Luiz Antonio Moreira De Mendonça,3,Luiz Antonio Moreira De Mendonça
Felinto Elysio Lemos Gonzaga,3,Felinto Elysio Lemos Gonzaga
Clarindo Adolpho De Oliveira Chaves,3,Clarindo Adolpho De Oliveira Chaves
Antonio Dos Passos Miranda,3,Antonio Dos Passos Miranda
Américo De Souza Gomes,3,Américo De Souza Gomes
Pedro Muniz Barreto De Aragão,3,Pedro Muniz Barreto De Aragão
Joaquim Jerônymo Fernandes Da Cunha Filho,3,Joaquim Jerônymo Fernandes Da Cunha Filho
José Eduardo Freire De Carvalho,3,José Eduardo Freire De Carvalho
José  Marcelino De Souza,3,José  Marcelino De Souza
Antonio Alvares De Abreu E Silva,3,Antonio Alvares De Abreu E Silva
Pedro Carneiro Da Silva,3,Pedro Carneiro Da Silva
Domingos José Nogueira Jaguaribe Filho,3,Domingos José Nogueira Jaguaribe Filho
Joaquim Mattoso Duque-Estrada Câmara,3,Joaquim Mattoso Duque-Estrada Câmara
José Marcondes De Andrade Figueira,3,José Marcondes De Andrade Figueira
Ignácio Xavier Da Silva,3,Ignácio Xavier Da Silva
Luiz Antonio  Domingues Da Silva,3,Luiz Antonio  Domingues Da Silva
João Henrique Vieira Da Silva,3,João Henrique Vieira Da Silva
Manoel José Ribeiro Da Cunha,3,Manoel José Ribeiro Da Cunha
Antonio Cerqueira Caldas,3,Antonio Cerqueira Caldas
Manoel Esperidião Da Costa Marques,3,Manoel Esperidião Da Costa Marques
Christiano Carneiro Ribeiro Da Luz,3,Christiano Carneiro Ribeiro Da Luz
Custódio José Ferreira Martins,3,Custódio José Ferreira Martins
Antonio Romualdo Monteiro Manso,3,Antonio Romualdo Monteiro Manso
Pedro Maria Da Silva Brandão,3,Pedro Maria Da Silva Brandão
José  Lourenço Da Costa Aguiar,3,José  Lourenço Da Costa Aguiar
Mâncio Caetano Ribeiro,3,Mâncio Caetano Ribeiro
Elias Eliaco Eliseu Da Costa Ramos,3,Elias Eliaco Eliseu Da Costa Ramos
José Soriano De Souza,3,José Soriano De Souza
Manoel Antônio Guimarães,3,Manoel Antônio Guimarães
Alfredo Correa De Oliveira,3,Alfredo Correa De Oliveira
Henrique Pereira De Lucena,3,Henrique Pereira De Lucena
Felippe De Figueiroa Faria,3,Felippe De Figueiroa Faria
Jayme De Albuquerque Rosa,3,Jayme De Albuquerque Rosa
João De Miranda Ribeiro Sobrinho,3,João De Miranda Ribeiro Sobrinho
Paulino Rodrigues Fernandes Chaves,3,Paulino Rodrigues Fernandes Chaves
Antonio Caetano Seve Navarro,3,Antonio Caetano Seve Navarro
Francisco Da Silva Tavares,3,Francisco Da Silva Tavares
João Evangelista Sayão De Bulhões Carvalho,3,João Evangelista Sayão De Bulhões Carvalho
Cândido Drumond Furtado De Mendonça,3,Cândido Drumond Furtado De Mendonça
Pedro Dias Gordinho Paes Leme,3,Pedro Dias Gordinho Paes Leme
Pedro Luiz Soares De Souza,3,Pedro Luiz Soares De Souza
Fernando Hachradt Júnior,3,Fernando Hachradt Júnior
Ignácio Wallace Da Gama Cochrane,3,Ignácio Wallace Da Gama Cochrane
Elias Antonio  Pacheco Chaves,3,Elias Antonio  Pacheco Chaves
Geraldo Ribeiro De Souza  Resende,3,Geraldo Ribeiro De Souza  Resende
Antonio Carlos De Arruda Botelho,3,Antonio Carlos De Arruda Botelho
Luiz Francisco  Freire,3,Luiz Francisco  Freire
Pedro Antonio De Oliveira Ribeiro,3,Pedro Antonio De Oliveira Ribeiro
Manoel Dos Santos Martins Vallasques,3,Manoel Dos Santos Martins Vallasques
Augusto Frederico De Oliveira,3,Augusto Frederico De Oliveira
Martim Francisco Ribeiro De Andrada,3,Martim Francisco Ribeiro De Andrada
Martin Francisco Ribeiro De Andrada,3,Martin Francisco Ribeiro De Andrada
Paulino José Soares De Souza,3,Paulino José Soares De Souza
José De Assis Alves Branco Muniz Barreto,3,José De Assis Alves Branco Muniz Barreto
José Thomaz Nabuco De Araújo Júnior,3,José Thomaz Nabuco De Araújo Júnior
Mário Soares Lima,3,Mário Soares Lima
Maurício Roslindo Fruet,3,Maurício Roslindo Fruet
Oswaldo Barreto De Almeida,3,Oswaldo Barreto De Almeida
Oswaldo Cavalcanti Da Costa Lima Filho,3,Oswaldo Cavalcanti Da Costa Lima Filho
Geovah José De Freitas Amarante,3,Geovah José De Freitas Amarante
Oswaldo Trevisan,3,Oswaldo Trevisan
José Bezerra Marinho Júnior,3,José Bezerra Marinho Júnior
Juarez Marques Batista,3,Juarez Marques Batista
Oswaldo Trigueiro Do Valle,3,Oswaldo Trigueiro Do Valle
Estener Soratto Da Silva,3,Estener Soratto Da Silva
Genesco Aparecido De Oliveira,3,Genesco Aparecido De Oliveira
Leopoldo De Araujo Souza Neto,3,Leopoldo De Araujo Souza Neto
Afrísio De Souza Vieira Lima,3,Afrísio De Souza Vieira Lima
Paulo Roberto Menicucci,3,Paulo Roberto Menicucci
Abdalla Jallad,3,Abdalla Jallad
Francisco Matias Rolim,3,Francisco Matias Rolim
Fernando José Caldeira Bastos,3,Fernando José Caldeira Bastos
Alziro Gomes De Souza,3,Alziro Gomes De Souza
José Amando Barbosa Mota,3,José Amando Barbosa Mota
Iranildo Pereira De Oliveira,3,Iranildo Pereira De Oliveira
Antonio Marangon,3,Antonio Marangon
Alcides Da Conceição Lima Filho,3,Alcides Da Conceição Lima Filho
Aristides Cunha Filho,3,Aristides Cunha Filho
Sérgio Ribeiro Miranda De Carvalho,3,Sérgio Ribeiro Miranda De Carvalho
Jayme Mendonça De Campos,3,Jayme Mendonça De Campos
Gerson Vilas-Bôas,3,Gerson Vilas-Bôas
Maria De Lourdes Savignon,3,Maria De Lourdes Savignon
Artur Mello De Lima Cavalcanti,3,Artur Mello De Lima Cavalcanti
Ernani Boldrim De Freitas Lima,3,Ernani Boldrim De Freitas Lima
Tarzan De Castro,3,Tarzan De Castro
Mauro Borges Teixeira,3,Mauro Borges Teixeira
Plínio Barbosa Martins,3,Plínio Barbosa Martins
Norberto Schwantes,3,Norberto Schwantes
Armindo Marcílio Doutel De Andrade,3,Armindo Marcílio Doutel De Andrade
Jorge Said Cury,3,Jorge Said Cury
Manoel De Oliveira Mota,3,Manoel De Oliveira Mota
Luiz Alves Leite De Oliveira Bello,3,Luiz Alves Leite De Oliveira Bello
Daniel Serapião De Carvalho,3,Daniel Serapião De Carvalho
João Das Chagas Lobato,3,João Das Chagas Lobato
José Joaquim Ferreira Rabello,3,José Joaquim Ferreira Rabello
Francisco Maria Sodré Pereira,3,Francisco Maria Sodré Pereira
Pedro Leão Velloso,3,Pedro Leão Velloso
Leandro Ribeiro De Siqueira Maciel,3,Leandro Ribeiro De Siqueira Maciel
Manoel  José De Menezes Prado,3,Manoel  José De Menezes Prado
Achilles De Almeida Cruz,3,Achilles De Almeida Cruz
Joaquim Lopes Chaves,3,Joaquim Lopes Chaves
Odulfo Vieira Domingues,3,Odulfo Vieira Domingues
Marcolino De Moura  E Albuquerque,3,Marcolino De Moura  E Albuquerque
Francisco Luiz Da Veiga,3,Francisco Luiz Da Veiga
José Luiz De Almeida  Nogueira,3,José Luiz De Almeida  Nogueira
Francisco Prisco De Souza Paraizo,3,Francisco Prisco De Souza Paraizo
Aristides Cesar Spinola Zama,3,Aristides Cesar Spinola Zama
Antonio Pinto  Nogueira Accioly,3,Antonio Pinto  Nogueira Accioly
Benedicto Cordeiro De Campos Valadares,3,Benedicto Cordeiro De Campos Valadares
Abdon Felinto Milanez,3,Abdon Felinto Milanez
Carlos Antonio De França Carvalho,3,Carlos Antonio De França Carvalho
Joaquim José De Souza Breves,3,Joaquim José De Souza Breves
Carlota Pereira De Queirós,3,Carlota Pereira De Queirós
Theophilo Fernandes Dos Santos,3,Theophilo Fernandes Dos Santos
Aristides De Souza Spínola,3,Aristides De Souza Spínola
João Da Mata Machado,3,João Da Mata Machado
Geraldo D'Abadia De Pina,3,Geraldo D'Abadia De Pina
Geminiano Brasil De Oliveira Góes,3,Geminiano Brasil De Oliveira Góes
Satyro De Oliveira Dias,3,Satyro De Oliveira Dias
João Dos Reis Souza Dantas Filho,3,João Dos Reis Souza Dantas Filho
Frederico Augusto Borges,3,Frederico Augusto Borges
Miguel Joaquim De Almeida Castro,3,Miguel Joaquim De Almeida Castro
Antônio Carlos Ribeiro De Andrada,3,Antônio Carlos Ribeiro De Andrada
Cândida Ivette Vargas Tatsch Martins,3,Cândida Ivette Vargas Tatsch Martins
Francisco De Paula  Rodrigues Alves,3,Francisco De Paula  Rodrigues Alves
Olympio De Souza Campos,3,Olympio De Souza Campos
Elpidio Pereira De Mesquita,3,Elpidio Pereira De Mesquita
Luiz Francisco Junqueira Ayres De Almeida,3,Luiz Francisco Junqueira Ayres De Almeida
Aristides Augusto Milton,3,Aristides Augusto Milton
Manoel Ambrosio Da Silveira Torres Portugal,3,Manoel Ambrosio Da Silveira Torres Portugal
Henrique De Magalhães Salles,3,Henrique De Magalhães Salles
Pacífico Gonçalves Da Silva Mascarenhas,3,Pacífico Gonçalves Da Silva Mascarenhas
Antonio Goçalves Ferreira,3,Antonio Goçalves Ferreira
João Juvêncio Ferreira De Aguiar,3,João Juvêncio Ferreira De Aguiar
Antonio José  Ferreira Braga,3,Antonio José  Ferreira Braga
Joaquim Pontes De Miranda,3,Joaquim Pontes De Miranda
Rodrigo Correa De Araújo,3,Rodrigo Correa De Araújo
Francisco Ferreira De Lima Bacuri,3,Francisco Ferreira De Lima Bacuri
Manoel Uchoa Rodrigues,3,Manoel Uchoa Rodrigues
Antônio Euzébio Gonçalves De Almeida,3,Antônio Euzébio Gonçalves De Almeida
Arthur Cesar Rios,3,Arthur Cesar Rios
Joaquim Cardoso Pereira De Mello,3,Joaquim Cardoso Pereira De Mello
Antônio Joaquim Pires De Carvalho E Albuquerque,3,Antônio Joaquim Pires De Carvalho E Albuquerque
Custódio José De Mello,3,Custódio José De Mello
Dionísio Evangelista De Castro Cerqueira,3,Dionísio Evangelista De Castro Cerqueira
Garcia Dias Pires De Carvalho E Albuquerque,3,Garcia Dias Pires De Carvalho E Albuquerque
Manoel Caetano De Oliveira Passos,3,Manoel Caetano De Oliveira Passos
Sebastião  Landulpho Da Rocha Medrado,3,Sebastião  Landulpho Da Rocha Medrado
Francisco De Paula Argolo,3,Francisco De Paula Argolo
Francisco Dos Santos Pereira,3,Francisco Dos Santos Pereira
Alexandre José Barbosa Lima,3,Alexandre José Barbosa Lima
José Freire Bezerril Fontenelle,3,José Freire Bezerril Fontenelle
Justiniano De  Serpa,3,Justiniano De  Serpa
Benjamim Liberato Barroso,3,Benjamim Liberato Barroso
Martinho Rodrigues De Souza,3,Martinho Rodrigues De Souza
Francisco De Figueiredo,3,Francisco De Figueiredo
Francisco Furquim Werneck De Almeida,3,Francisco Furquim Werneck De Almeida
Domingos Jesuino De Albuquerque  Junior,3,Domingos Jesuino De Albuquerque  Junior
Francisco De Paula Mayrink,3,Francisco De Paula Mayrink
João Batista De Sampaio Ferraz,3,João Batista De Sampaio Ferraz
Antonio Borges De Athayde Junior,3,Antonio Borges De Athayde Junior
José Horácio Costa,3,José Horácio Costa
José De Mello  Carvalho Moniz Freire,3,José De Mello  Carvalho Moniz Freire
Sebastião Fleury Curado,3,Sebastião Fleury Curado
Manoel Leite De Novaes Mello,3,Manoel Leite De Novaes Mello
Torquato Rosa Moreira,3,Torquato Rosa Moreira
Urbano Coelho De Gouvêa,3,Urbano Coelho De Gouvêa
Benedito Pereira Leite,3,Benedito Pereira Leite
Casemiro Dias Vieira Junior,3,Casemiro Dias Vieira Junior
José Rodrigues  Fernandes,3,José Rodrigues  Fernandes
Luiz Antonio Domingues Da Silva,3,Luiz Antonio Domingues Da Silva
Antonio Francisco De Azeredo,3,Antonio Francisco De Azeredo
Caetano Manuel De Faria E Albuquerque,3,Caetano Manuel De Faria E Albuquerque
Antonio Corrêa Da Costa,3,Antonio Corrêa Da Costa
Frederico Solon De Sampaio Ribeiro,3,Frederico Solon De Sampaio Ribeiro
Alexandre Stockler Pinto De Menezes,3,Alexandre Stockler Pinto De Menezes
Américo Gomes Ribeiro Da Luz,3,Américo Gomes Ribeiro Da Luz
Antonio Olyntho Dos Santos Pires,3,Antonio Olyntho Dos Santos Pires
Necy Santos Novaes,3,Necy Santos Novaes
Francisco Coelho Duarte Badaró,3,Francisco Coelho Duarte Badaró
Carlos Justiniano Das Chagas,3,Carlos Justiniano Das Chagas
Fracisco Correa Ferreira Rabello,3,Fracisco Correa Ferreira Rabello
José Da Costa Machado E Souza,3,José Da Costa Machado E Souza
José Cândido Da Costa Sena,3,José Cândido Da Costa Sena
Domingos Da Silva  Porto,3,Domingos Da Silva  Porto
Antônio Dutra Nicácio,3,Antônio Dutra Nicácio
Nysia Coimbra Flôres Carone,3,Nysia Coimbra Flôres Carone
Feliciano Augusto De Oliveira Penna,3,Feliciano Augusto De Oliveira Penna
Francisco Honorio Ferreira Brandão,3,Francisco Honorio Ferreira Brandão
Gabriel De Paula Almeida  Magalhães,3,Gabriel De Paula Almeida  Magalhães
Júlia Vaena Steinbruch,3,Júlia Vaena Steinbruch
Antonio  Gonçalves Chaves,3,Antonio  Gonçalves Chaves
Joaquim Gonçalves Ramos,3,Joaquim Gonçalves Ramos
Antonio Jacob Da Paixão,3,Antonio Jacob Da Paixão
João  Antonio Avellar,3,João  Antonio Avellar
João Luiz  De Campos,3,João Luiz  De Campos
Lígia Doutel De Andrade,3,Lígia Doutel De Andrade
Necesio José Tavares,3,Necesio José Tavares
Lygia Maria Lessa Bastos,3,Lygia Maria Lessa Bastos
Rodolpho Ernesto De Abreu,3,Rodolpho Ernesto De Abreu
Policarpo Rodrigues Viotti,3,Policarpo Rodrigues Viotti
Diogo Holanda De Lima,3,Diogo Holanda De Lima
Arthur Índio Do Brasil E Silva,3,Arthur Índio Do Brasil E Silva
José Teixeira Da Matta Bacellar,3,José Teixeira Da Matta Bacellar
Raymundo Nina Ribeiro,3,Raymundo Nina Ribeiro
Pedro Leite Chermont,3,Pedro Leite Chermont
Innocencio Serzedello Corrêa,3,Innocencio Serzedello Corrêa
Junia Marise Azeredo Coutinho,3,Junia Marise Azeredo Coutinho
Antonio Joaquim Do Couto Cartaxo,3,Antonio Joaquim Do Couto Cartaxo
Pedro Américo De  Figueiredo E Mello,3,Pedro Américo De  Figueiredo E Mello
João Da Silva Retumba,3,João Da Silva Retumba
João Batista De Sá Andrade,3,João Batista De Sá Andrade
Belarmino Augsto De Mendonça Lobo,3,Belarmino Augsto De Mendonça Lobo
Eduardo Mendes Gonçalves,3,Eduardo Mendes Gonçalves
Fernando Machado Simas,3,Fernando Machado Simas
Marciano Augusto Botelho De Magalhães,3,Marciano Augusto Botelho De Magalhães
Ayres De  Albuquerque Bello,3,Ayres De  Albuquerque Bello
André Cavalcanti D¿Albuquerque,3,André Cavalcanti D¿Albuquerque
Annibal Falcão,3,Annibal Falcão
Bellarmino Carneiro,3,Bellarmino Carneiro
Vicente Antonio Do Espírito Santo,3,Vicente Antonio Do Espírito Santo
Joaquim José De Almeida Pernambuco,3,Joaquim José De Almeida Pernambuco
Lourenço Augusto De Sá  Albuquerque,3,Lourenço Augusto De Sá  Albuquerque
Luiz De Andrade,3,Luiz De Andrade
José Vicente Meira De Vasconcellos,3,José Vicente Meira De Vasconcellos
Antonio Alves Pereira De Lyra,3,Antonio Alves Pereira De Lyra
Raymundo Carneiro De Souza Bandeira,3,Raymundo Carneiro De Souza Bandeira
José Nicoláu Tolentino De Carvalho,3,José Nicoláu Tolentino De Carvalho
Nelson De Vasconcellos E Almeida,3,Nelson De Vasconcellos E Almeida
Pedro Velho De Albuquerque Maranhão,3,Pedro Velho De Albuquerque Maranhão
Joaquim Francisco De Abreu,3,Joaquim Francisco De Abreu
Antão Gonçalves De Faria,3,Antão Gonçalves De Faria
Antonio  Augusto Borges De Medeiros,3,Antonio  Augusto Borges De Medeiros
Homero Baptista,3,Homero Baptista
Antonio Adolpho Da Fontoura Menna Barreto,3,Antonio Adolpho Da Fontoura Menna Barreto
Joaquim Pereira Da Costa,3,Joaquim Pereira Da Costa
Manoel Luiz Da Rocha Osorio,3,Manoel Luiz Da Rocha Osorio
Thomaz Thompson Flores,3,Thomaz Thompson Flores
Alberto Olimpio Brandão,3,Alberto Olimpio Brandão
Alcindo Guanabara,3,Alcindo Guanabara
Bento Carneiro De Almeida Pereira,3,Bento Carneiro De Almeida Pereira
João Baptista Da Motta,3,João Baptista Da Motta
Cyrillo De Lemos Nunes Fagundes,3,Cyrillo De Lemos Nunes Fagundes
Erico Marinho Da Gama Coelho,3,Erico Marinho Da Gama Coelho
João Severiano Da Fonseca Hermes,3,João Severiano Da Fonseca Hermes
Francisco  Victor Da Fonseca E  Silva,3,Francisco  Victor Da Fonseca E  Silva
Dionisio Manhães Barreto,3,Dionisio Manhães Barreto
Urbano Marcondes Dos Santos  Machado,3,Urbano Marcondes Dos Santos  Machado
José Gonçalves Viriato De Medeiros,3,José Gonçalves Viriato De Medeiros
Virgílio De Andrade Pessôa,3,Virgílio De Andrade Pessôa
Carlos Augusto De Campos,3,Carlos Augusto De Campos
Lauro Severiano Müller,3,Lauro Severiano Müller
Felippe Schmidt,3,Felippe Schmidt
Adolpho Affonso Da Silva Gordo,3,Adolpho Affonso Da Silva Gordo
João Alberto De Assis Salles,3,João Alberto De Assis Salles
Ângelo Gomes Pinheiro Machado,3,Ângelo Gomes Pinheiro Machado
Lúcia Daltro Viveiros,3,Lúcia Daltro Viveiros
Cezario Nazianzeno De Azevedo Motta Magalhães Junior,3,Cezario Nazianzeno De Azevedo Motta Magalhães Junior
Cincinato  César Da Silva Braga,3,Cincinato  César Da Silva Braga
Antonio José Da Costa Junior,3,Antonio José Da Costa Junior
Domingos Corrêa De Moraes,3,Domingos Corrêa De Moraes
Julio Cesar Ferreira De Mesquita,3,Julio Cesar Ferreira De Mesquita
Manoel De Moraes Barros,3,Manoel De Moraes Barros
Antonio Moreira Da Silva,3,Antonio Moreira Da Silva
Joaquim De Souza Mursa,3,Joaquim De Souza Mursa
Paulino Carlos De Arruda Botelho,3,Paulino Carlos De Arruda Botelho
Rodolpho Nogueira Da Rocha Miranda,3,Rodolpho Nogueira Da Rocha Miranda
João Alves Rubião Junior,3,João Alves Rubião Junior
Manoel De Assis Vieira Bueno,3,Manoel De Assis Vieira Bueno
Felisbello Firmo De Oliveira Freire,3,Felisbello Firmo De Oliveira Freire
Manoel Prisciliano De Oliveira Valadão,3,Manoel Prisciliano De Oliveira Valadão
José De Barros Albuquerque Lins,3,José De Barros Albuquerque Lins
José Da Rocha Cavalcanti,3,José Da Rocha Cavalcanti
Antonio Gonçalves  Pereira De Sá Peixoto,3,Antonio Gonçalves  Pereira De Sá Peixoto
Aristides Galvão De Queiroz,3,Aristides Galvão De Queiroz
Thomaz Garcez Paranhos Montenegro,3,Thomaz Garcez Paranhos Montenegro
Antonio Rodrigues  Lima,3,Antonio Rodrigues  Lima
Sebastião Landulpho Da Rocha Medrado,3,Sebastião Landulpho Da Rocha Medrado
Nicoláo  Tolentino Dos Santos,3,Nicoláo  Tolentino Dos Santos
Pedro Vergne De Abreu,3,Pedro Vergne De Abreu
Gonçalo De Lagos Fernandes Bastos,3,Gonçalo De Lagos Fernandes Bastos
Ildefonso Corrêa Lima,3,Ildefonso Corrêa Lima
Pedro Agusto Borges,3,Pedro Agusto Borges
Thomaz Cavalcanti De Albuquerque,3,Thomaz Cavalcanti De Albuquerque
José Americo De Mattos,3,José Americo De Mattos
Antonio José De Siqueira,3,Antonio José De Siqueira
Cândido De Oliveira Lins De Vasconcellos,3,Cândido De Oliveira Lins De Vasconcellos
Oscar De Godoy,3,Oscar De Godoy
Manoel Timotheo Da Costa,3,Manoel Timotheo Da Costa
Thomaz Delfino Dos Santos,3,Thomaz Delfino Dos Santos
Galdino Teixeira Lins De Barros Loreto,3,Galdino Teixeira Lins De Barros Loreto
Ovidio Abrantes,3,Ovidio Abrantes
Antonio Eduardo De Berrêdo,3,Antonio Eduardo De Berrêdo
Gustavo Collaço Fernandes Veras,3,Gustavo Collaço Fernandes Veras
José Francisco De Viveiros,3,José Francisco De Viveiros
Joaquim Caracciolo  Peixoto De Azevedo,3,Joaquim Caracciolo  Peixoto De Azevedo
Mariano Ramos,3,Mariano Ramos
Joaquim Antonio Xavier Do Valle,3,Joaquim Antonio Xavier Do Valle
José Caetano De Almeida Gomes,3,José Caetano De Almeida Gomes
José Caetano Da Silva Campolina,3,José Caetano Da Silva Campolina
José Martins De Cavalho Mourão,3,José Martins De Cavalho Mourão
José Cupertino De Siqueira,3,José Cupertino De Siqueira
Antonio Dias Ferraz Junior,3,Antonio Dias Ferraz Junior
Lamartine  Ribeiro Guimarães,3,Lamartine  Ribeiro Guimarães
Landulpho Machado De Magalhães,3,Landulpho Machado De Magalhães
Feliciano De Lima Duarte,3,Feliciano De Lima Duarte
Lindolfo Caetano De Souza E Silva,3,Lindolfo Caetano De Souza E Silva
Luiz Arthur Detsi,3,Luiz Arthur Detsi
Luiz Eugenio Monteiro De Barros,3,Luiz Eugenio Monteiro De Barros
Octavio Esteves Ottoni,3,Octavio Esteves Ottoni
Francisco Manoel Paraiso Cavalcanti,3,Francisco Manoel Paraiso Cavalcanti
Antonio Pinto Da Fonseca,3,Antonio Pinto Da Fonseca
Simão Da Cunha Pereira,3,Simão Da Cunha Pereira
Theotonio De Magalhães E Castro,3,Theotonio De Magalhães E Castro
Jayme Pombo Bricio Filho,3,Jayme Pombo Bricio Filho
Carlos  Augusto Valente De  Novaes,3,Carlos  Augusto Valente De  Novaes
Theotonio Raymundo De Brito,3,Theotonio Raymundo De Brito
Chateaubriand Bandeira De Mello,3,Chateaubriand Bandeira De Mello
Antonio José Maria Da Cunha Lima,3,Antonio José Maria Da Cunha Lima
Antonio Marques Da Silva Mariz,3,Antonio Marques Da Silva Mariz
Antonio Da Trindade Antunes Meira Enriques,3,Antonio Da Trindade Antunes Meira Enriques
Manoel De Alencar  Guimarães,3,Manoel De Alencar  Guimarães
Bento José  Lamenha Lins,3,Bento José  Lamenha Lins
José Gonçalves Maia,3,José Gonçalves Maia
Marcionillo Da Silveira Lins,3,Marcionillo Da Silveira Lins
Miguel José  De Almeida Pernambuco,3,Miguel José  De Almeida Pernambuco
Anisio Auto De Abreu,3,Anisio Auto De Abreu
Raymundo Arthur De Vasconcellos,3,Raymundo Arthur De Vasconcellos
Gabriel Luiz Ferreira,3,Gabriel Luiz Ferreira
Alvaro Teixeira De Souza Mendes,3,Alvaro Teixeira De Souza Mendes
Augusto Tavares De Lyra,3,Augusto Tavares De Lyra
Aparicio Mariense Da Silva,3,Aparicio Mariense Da Silva
João Pinto Da Fonseca Guimarães,3,João Pinto Da Fonseca Guimarães
Marçal Pereira De Escobar,3,Marçal Pereira De Escobar
José  De Almeida Martins Costa,3,José  De Almeida Martins Costa
Pedro Gonçalves Moacyr,3,Pedro Gonçalves Moacyr
Vespasiano Gonçalves De Albquerque E Silva,3,Vespasiano Gonçalves De Albquerque E Silva
Victorino Ribeiro Carneiro Monteiro,3,Victorino Ribeiro Carneiro Monteiro
Belisario Augusto Soares De Souza,3,Belisario Augusto Soares De Souza
José Baptista Da Costa Azevedo,3,José Baptista Da Costa Azevedo
