lemma,poscode,surface
Baunilha,3,Baunilha
Boapaba,3,Boapaba
Graça Aranha,3,Graça Aranha
Itapina,3,Itapina
Colíder,3,Colíder
Colina,3,Colina
Colinas,3,Colinas
Colinas do Sul,3,Colinas do Sul
Vila Borba,3,Vila Borba
Colinas do Tocantins,3,Colinas do Tocantins
Colméia,3,Colméia
Colniza,3,Colniza
Guariba,3,Guariba
Colômbia,3,Colômbia
Colombo,3,Colombo
Colônia do Gurguéia,3,Colônia do Gurguéia
Colônia do Piauí,3,Colônia do Piauí
Colônia Leopoldina,3,Colônia Leopoldina
Colorado,3,Colorado
Colorado do Oeste,3,Colorado do Oeste
Coluna,3,Coluna
Combinado,3,Combinado
Comendador Gomes,3,Comendador Gomes
Comendador Levy Gasparian,3,Comendador Levy Gasparian
Afonso Arinos,3,Afonso Arinos
Comercinho,3,Comercinho
Água Branca de Minas,3,Água Branca de Minas
Comodoro,3,Comodoro
Colônia dos Mineiros,3,Colônia dos Mineiros
Nova Alvorada,3,Nova Alvorada
Noroagro,3,Noroagro
Padronal,3,Padronal
Conceição,3,Conceição
Montevidéo,3,Montevidéo
Cabaças dos Martins,3,Cabaças dos Martins
Mata Grande,3,Mata Grande
Conceição da Aparecida,3,Conceição da Aparecida
Conceição da Barra,3,Conceição da Barra
Braço do Rio,3,Braço do Rio
Cricaré,3,Cricaré
Itaúnas,3,Itaúnas
Conceição da Barra de Minas,3,Conceição da Barra de Minas
Conceição da Feira,3,Conceição da Feira
Conceição das Alagoas,3,Conceição das Alagoas
Poncianos,3,Poncianos
Conceição das Pedras,3,Conceição das Pedras
Conceição de Ipanema,3,Conceição de Ipanema
Conceição de Macabu,3,Conceição de Macabu
Macabuzinho,3,Macabuzinho
Conceição do Almeida,3,Conceição do Almeida
Comércio,3,Comércio
Rio da Dona,3,Rio da Dona
Conceição do Araguaia,3,Conceição do Araguaia
Conceição do Canindé,3,Conceição do Canindé
Conceição do Castelo,3,Conceição do Castelo
Conceição do Coité,3,Conceição do Coité
Bandiaçu,3,Bandiaçu
Joazeiro,3,Joazeiro
Salgadália,3,Salgadália
Aroeira,3,Aroeira
Conceição do Jacuípe,3,Conceição do Jacuípe
Conceição do Lago-Açu,3,Conceição do Lago-Açu
Conceição do Mato Dentro,3,Conceição do Mato Dentro
Brejaúba,3,Brejaúba
Córregos,3,Córregos
Costa Sena,3,Costa Sena
Itacolomi,3,Itacolomi
Ouro Fino do Mato Dentro,3,Ouro Fino do Mato Dentro
Santo Antônio do Norte,3,Santo Antônio do Norte
Santo Antônio do Cruzeiro,3,Santo Antônio do Cruzeiro
São Sebastião do Bom Sucesso,3,São Sebastião do Bom Sucesso
Senhora do Socorro,3,Senhora do Socorro
Tabuleiro do Mato Dentro,3,Tabuleiro do Mato Dentro
Conceição do Pará,3,Conceição do Pará
Conceição do Rio Verde,3,Conceição do Rio Verde
Águas de Contendas,3,Águas de Contendas
Conceição do Tocantins,3,Conceição do Tocantins
Conceição dos Ouros,3,Conceição dos Ouros
Conchal,3,Conchal
Tujuguaba,3,Tujuguaba
Conchas,3,Conchas
Juquiratiba,3,Juquiratiba
Concórdia,3,Concórdia
Presidente Kennedy,3,Presidente Kennedy
Tamanduá,3,Tamanduá
Concórdia do Pará,3,Concórdia do Pará
Condado,3,Condado
Conde,3,Conde
Jacumã,3,Jacumã
Condeúba,3,Condeúba
Condor,3,Condor
Cônego Marinho,3,Cônego Marinho
São José de Macaúbas,3,São José de Macaúbas
Cruz dos Araújos,3,Cruz dos Araújos
Santo Antônio da Vaca Preta,3,Santo Antônio da Vaca Preta
Olhos D'Água do Bom Jesus,3,Olhos D'Água do Bom Jesus
Confins,3,Confins
Confresa,3,Confresa
Veranópolis,3,Veranópolis
Congo,3,Congo
Congonhal,3,Congonhal
Congonhas,3,Congonhas
Alto Maranhão,3,Alto Maranhão
Lobo Leite,3,Lobo Leite
Congonhas do Norte,3,Congonhas do Norte
Santa Cruz dos Alves,3,Santa Cruz dos Alves
Congonhinhas,3,Congonhinhas
Santa Maria do Rio do Peixe,3,Santa Maria do Rio do Peixe
São Francisco de Imbaú,3,São Francisco de Imbaú
Conquista,3,Conquista
Guaxima,3,Guaxima
Jubaí,3,Jubaí
Conquista D'Oeste,3,Conquista D'Oeste
Conselheiro Lafaiete,3,Conselheiro Lafaiete
Buarque de Macedo,3,Buarque de Macedo
Conselheiro Mairinck,3,Conselheiro Mairinck
Conselheiro Pena,3,Conselheiro Pena
Barra do Cuieté,3,Barra do Cuieté
Bueno,3,Bueno
Cuieté Velho,3,Cuieté Velho
Ferruginha,3,Ferruginha
Penha do Norte,3,Penha do Norte
Consolação,3,Consolação
Constantina,3,Constantina
Barra Curta Baixa,3,Barra Curta Baixa
São Marcos Baixo,3,São Marcos Baixo
Contagem,3,Contagem
Parque Industrial,3,Parque Industrial
Contenda,3,Contenda
Catanduvas do Sul,3,Catanduvas do Sul
Contendas do Sincorá,3,Contendas do Sincorá
Caraibuna,3,Caraibuna
Coqueiral,3,Coqueiral
Frei Eustáquio,3,Frei Eustáquio
Coqueiro Baixo,3,Coqueiro Baixo
Arroio da Laje,3,Arroio da Laje
Coqueiro Seco,3,Coqueiro Seco
Coqueiros do Sul,3,Coqueiros do Sul
Igrejinha,3,Igrejinha
Rio Bonito,3,Rio Bonito
Serra do Pontão,3,Serra do Pontão
Xadrez,3,Xadrez
Coração de Jesus,3,Coração de Jesus
Alvação,3,Alvação
Aristides Batista,3,Aristides Batista
Luiz Pires de Minas,3,Luiz Pires de Minas
Ponte dos Ciganos,3,Ponte dos Ciganos
Coração de Maria,3,Coração de Maria
Itacava,3,Itacava
Retiro,3,Retiro
Corbélia,3,Corbélia
Ouro Verde do Piquiri,3,Ouro Verde do Piquiri
Nossa Senhora da Penha,3,Nossa Senhora da Penha
Cordeiro,3,Cordeiro
Cordeirópolis,3,Cordeirópolis
Cordeiros,3,Cordeiros
Cordilheira Alta,3,Cordilheira Alta
Fernando Machado,3,Fernando Machado
Cordisburgo,3,Cordisburgo
Lagoa Bonita,3,Lagoa Bonita
Cordislândia,3,Cordislândia
Coreaú,3,Coreaú
Araquém,3,Araquém
Canto,3,Canto
Ubaúna,3,Ubaúna
Coremas,3,Coremas
Corguinho,3,Corguinho
Coribe,3,Coribe
Descoberto,3,Descoberto
Corinto,3,Corinto
Beltrão,3,Beltrão
Contria,3,Contria
Cornélio Procópio,3,Cornélio Procópio
Coroaci,3,Coroaci
Conceição de Tronqueiras,3,Conceição de Tronqueiras
São Sebastião do Bugre,3,São Sebastião do Bugre
Coroados,3,Coroados
Coroatá,3,Coroatá
Coromandel,3,Coromandel
Lagamar dos Coqueiros,3,Lagamar dos Coqueiros
Pântano de Santa Cruz,3,Pântano de Santa Cruz
Mateiro,3,Mateiro
Santa Rosa dos Dourados,3,Santa Rosa dos Dourados
Coronel Barros,3,Coronel Barros
Linha 8,3,Linha 8
Coronel Bicaco,3,Coronel Bicaco
Antônio Kerpel,3,Antônio Kerpel
Campo Santo,3,Campo Santo
Turvinho,3,Turvinho
Coronel Domingos Soares,3,Coronel Domingos Soares
Coronel Ezequiel,3,Coronel Ezequiel
Coronel Fabriciano,3,Coronel Fabriciano
Senador Melo Viana,3,Senador Melo Viana
Coronel Freitas,3,Coronel Freitas
Coronel João Pessoa,3,Coronel João Pessoa
Coronel João Sá,3,Coronel João Sá
Coronel José Dias,3,Coronel José Dias
Coronel Macedo,3,Coronel Macedo
Coronel Martins,3,Coronel Martins
Coronel Murta,3,Coronel Murta
Barra do Salinas,3,Barra do Salinas
Freire Cardoso,3,Freire Cardoso
Coronel Pacheco,3,Coronel Pacheco
Coronel Pilar,3,Coronel Pilar
Coronel Sapucaia,3,Coronel Sapucaia
Coronel Vivida,3,Coronel Vivida
Coronel Xavier Chaves,3,Coronel Xavier Chaves
Córrego Danta,3,Córrego Danta
Córrego do Bom Jesus,3,Córrego do Bom Jesus
Córrego Fundo,3,Córrego Fundo
Córrego Novo,3,Córrego Novo
Correia Pinto,3,Correia Pinto
Corrente,3,Corrente
Correntes,3,Correntes
Correntina,3,Correntina
São Manoel do Norte,3,São Manoel do Norte
Cortês,3,Cortês
Corumbá,3,Corumbá
Albuquerque,3,Albuquerque
Amolar,3,Amolar
Nhecolândia,3,Nhecolândia
Paiaguás,3,Paiaguás
Porto Esperança,3,Porto Esperança
Corumbá de Goiás,3,Corumbá de Goiás
Corumbaíba,3,Corumbaíba
Corumbataí,3,Corumbataí
Corumbataí do Sul,3,Corumbataí do Sul
Corumbiara,3,Corumbiara
Corupá,3,Corupá
Coruripe,3,Coruripe
Poxim,3,Poxim
Cosmópolis,3,Cosmópolis
Cosmorama,3,Cosmorama
Costa Marques,3,Costa Marques
Príncipe da Beira,3,Príncipe da Beira
Costa Rica,3,Costa Rica
Cotegipe,3,Cotegipe
Jupaguá,3,Jupaguá
Taguá,3,Taguá
Cotia,3,Cotia
Caucaia do Alto,3,Caucaia do Alto
Cotiporã,3,Cotiporã
Lageado Bonito,3,Lageado Bonito
Cotriguaçu,3,Cotriguaçu
Nova União,3,Nova União
Couto de Magalhães de Minas,3,Couto de Magalhães de Minas
Couto Magalhães,3,Couto Magalhães
Coxilha,3,Coxilha
Coxim,3,Coxim
Jauru,3,Jauru
Taquari,3,Taquari
Coxixola,3,Coxixola
Craíbas,3,Craíbas
Crateús,3,Crateús
Curral Velho,3,Curral Velho
Ibiapaba,3,Ibiapaba
Irapuá,3,Irapuá
Lagoa das Pedras,3,Lagoa das Pedras
Montenebo,3,Montenebo
Oiticica,3,Oiticica
Poti,3,Poti
Realejo,3,Realejo
Tucuns,3,Tucuns
Crato,3,Crato
Baixio das Palmeiras,3,Baixio das Palmeiras
Dom Quintino,3,Dom Quintino
Monte Alverne,3,Monte Alverne
Ponta da Serra,3,Ponta da Serra
Santa Fé,3,Santa Fé
Cravinhos,3,Cravinhos
Cravolândia,3,Cravolândia
Criciúma,3,Criciúma
Rio Maina,3,Rio Maina
Crisólita,3,Crisólita
Nova Santa Luzia,3,Nova Santa Luzia
Crisópolis,3,Crisópolis
Buril,3,Buril
Crissiumal,3,Crissiumal
Esquina Gaúcha,3,Esquina Gaúcha
Lajeado Grande,3,Lajeado Grande
Vista Nova,3,Vista Nova
Cristais Paulista,3,Cristais Paulista
Cristal,3,Cristal
Bom Será,3,Bom Será
Passo do Mendonça,3,Passo do Mendonça
Cristal do Sul,3,Cristal do Sul
Cristalândia do Piauí,3,Cristalândia do Piauí
Cristália,3,Cristália
Cristiano Otoni,3,Cristiano Otoni
Cristianópolis,3,Cristianópolis
Cristina,3,Cristina
Cristinápolis,3,Cristinápolis
Cristino Castro,3,Cristino Castro
Cristópolis,3,Cristópolis
Crixás,3,Crixás
Auriverde,3,Auriverde
Crixás do Tocantins,3,Crixás do Tocantins
Croatá,3,Croatá
Barra do Sotero,3,Barra do Sotero
Lagoa da Cruz,3,Lagoa da Cruz
Repartição,3,Repartição
Cromínia,3,Cromínia
Crucilândia,3,Crucilândia
Cruz,3,Cruz
Cruz Alta,3,Cruz Alta
Colônia São João,3,Colônia São João
Cruz das Almas,3,Cruz das Almas
Cruz do Espírito Santo,3,Cruz do Espírito Santo
Nova Massangana,3,Nova Massangana
Cruz Machado,3,Cruz Machado
Pinaré,3,Pinaré
Cruzália,3,Cruzália
Cruzaltense,3,Cruzaltense
Cruzeiro da Fortaleza,3,Cruzeiro da Fortaleza
Brejo Bonito,3,Brejo Bonito
Cruzeiro do Iguaçu,3,Cruzeiro do Iguaçu
Cruzeiro do Oeste,3,Cruzeiro do Oeste
Cafeeiros,3,Cafeeiros
Cruzeiro do Sul,3,Cruzeiro do Sul
Cruzeta,3,Cruzeta
Cruzília,3,Cruzília
Cruzmaltina,3,Cruzmaltina
Cubatão,3,Cubatão
Cubati,3,Cubati
Cuiabá,3,Cuiabá
Coxipó da Ponte,3,Coxipó da Ponte
Coxipó do Ouro,3,Coxipó do Ouro
Nova Esperança (Pequizeiro),3,Nova Esperança (Pequizeiro)
Aguaçu,3,Aguaçu
Sucuri,3,Sucuri
Cuité,3,Cuité
Melo,3,Melo
Cuité de Mamanguape,3,Cuité de Mamanguape
Cuitegi,3,Cuitegi
Cujubim,3,Cujubim
Cumari,3,Cumari
Cumaru,3,Cumaru
Ameixas,3,Ameixas
Cumaru do Norte,3,Cumaru do Norte
Cumbe,3,Cumbe
Cunha,3,Cunha
Campos de Cunha,3,Campos de Cunha
Cunha Porã,3,Cunha Porã
Cunhataí,3,Cunhataí
Cuparaque,3,Cuparaque
Cupira,3,Cupira
Laje de São José,3,Laje de São José
Curaçá,3,Curaçá
Patamuté,3,Patamuté
Poço de Fora,3,Poço de Fora
Riacho Seco,3,Riacho Seco
Curimatá,3,Curimatá
Curionópolis,3,Curionópolis
Curitiba,3,Curitiba
Curitibanos,3,Curitibanos
Marombas Bossardi,3,Marombas Bossardi
Santa Cruz do Pery,3,Santa Cruz do Pery
Curiúva,3,Curiúva
Currais,3,Currais
Currais Novos,3,Currais Novos
Curral de Cima,3,Curral de Cima
Curral de Dentro,3,Curral de Dentro
Maristela de Minas,3,Maristela de Minas
Curral Novo do Piauí,3,Curral Novo do Piauí
Curralinho,3,Curralinho
Piriá,3,Piriá
Curralinhos,3,Curralinhos
Curuá,3,Curuá
Curuçá,3,Curuçá
Lauro Sodré,3,Lauro Sodré
Murajá,3,Murajá
Ponta de Ramos,3,Ponta de Ramos
Cururupu,3,Cururupu
Curvelândia,3,Curvelândia
Curvelo,3,Curvelo
Angueretá,3,Angueretá
J.K.,3,J.K.
Santa Rita do Cedro,3,Santa Rita do Cedro
Tomás Gonzaga,3,Tomás Gonzaga
Custódia,3,Custódia
Quitimbu,3,Quitimbu
Cutias,3,Cutias
Damianópolis,3,Damianópolis
Damião,3,Damião
Damolândia,3,Damolândia
Darcinópolis,3,Darcinópolis
Dário Meira,3,Dário Meira
Datas,3,Datas
Tombadouro,3,Tombadouro
David Canabarro,3,David Canabarro
Davinópolis,3,Davinópolis
Delfim Moreira,3,Delfim Moreira
BARRA DE DELFIM MOREIRA,3,BARRA DE DELFIM MOREIRA
Delfinópolis,3,Delfinópolis
Babilônia,3,Babilônia
Olhos D'Água da Canastra,3,Olhos D'Água da Canastra
Delmiro Gouveia,3,Delmiro Gouveia
Delta,3,Delta
Demerval Lobão,3,Demerval Lobão
Denise,3,Denise
Deodápolis,3,Deodápolis
Porto Vilma,3,Porto Vilma
Presidente Castelo,3,Presidente Castelo
Deputado Irapuan Pinheiro,3,Deputado Irapuan Pinheiro
Maratoã,3,Maratoã
Velame,3,Velame
Derrubadas,3,Derrubadas
Descalvado,3,Descalvado
Descanso,3,Descanso
Itajubá,3,Itajubá
Desterro,3,Desterro
Desterro de Entre Rios,3,Desterro de Entre Rios
Pereirinhas,3,Pereirinhas
São Sebastião do Gil,3,São Sebastião do Gil
Desterro do Melo,3,Desterro do Melo
Dezesseis de Novembro,3,Dezesseis de Novembro
Diadema,3,Diadema
Vazante,3,Vazante
Diamante do Norte,3,Diamante do Norte
Diamante do Sul,3,Diamante do Sul
Diamante D'Oeste,3,Diamante D'Oeste
Diamantina,3,Diamantina
Conselheiro Mata,3,Conselheiro Mata
Desembargador Otoni,3,Desembargador Otoni
Extração,3,Extração
Guinda,3,Guinda
Inhaí,3,Inhaí
Mendanha,3,Mendanha
Planalto de Minas,3,Planalto de Minas
São João da Chapada,3,São João da Chapada
Senador Mourão,3,Senador Mourão
Sopa,3,Sopa
Diamantino,3,Diamantino
Dianópolis,3,Dianópolis
Dias d'Ávila,3,Dias d'Ávila
Dilermando de Aguiar,3,Dilermando de Aguiar
Diogo de Vasconcelos,3,Diogo de Vasconcelos
Dionísio,3,Dionísio
Baixa Verde,3,Baixa Verde
Conceição de Minas,3,Conceição de Minas
Dionísio Cerqueira,3,Dionísio Cerqueira
Idamar,3,Idamar
Jorge Lacerda,3,Jorge Lacerda
São Pedro Tobias,3,São Pedro Tobias
Diorama,3,Diorama
Dirce Reis,3,Dirce Reis
Dirceu Arcoverde,3,Dirceu Arcoverde
Divina Pastora,3,Divina Pastora
Divinésia,3,Divinésia
Divino,3,Divino
Bom Jesus do Divino,3,Bom Jesus do Divino
Viletes,3,Viletes
Divino das Laranjeiras,3,Divino das Laranjeiras
Central de Santa Helena,3,Central de Santa Helena
Linópolis,3,Linópolis
Macedônia das Laranjeiras,3,Macedônia das Laranjeiras
Divino de São Lourenço,3,Divino de São Lourenço
Divinolândia,3,Divinolândia
Divinolândia de Minas,3,Divinolândia de Minas
Santo Antônio dos Campos,3,Santo Antônio dos Campos
Divinópolis de Goiás,3,Divinópolis de Goiás
Divinópolis do Tocantins,3,Divinópolis do Tocantins
Divisa Alegre,3,Divisa Alegre
Divisa Nova,3,Divisa Nova
Divisópolis,3,Divisópolis
Dobrada,3,Dobrada
Dois Córregos,3,Dois Córregos
Guarapuã,3,Guarapuã
Dois Irmãos,3,Dois Irmãos
Dois Irmãos das Missões,3,Dois Irmãos das Missões
Dois Irmãos do Buriti,3,Dois Irmãos do Buriti
Palmeiras,3,Palmeiras
Dois Irmãos do Tocantins,3,Dois Irmãos do Tocantins
Dois Lajeados,3,Dois Lajeados
Dois Riachos,3,Dois Riachos
Dois Vizinhos,3,Dois Vizinhos
Dolcinópolis,3,Dolcinópolis
Dom Aquino,3,Dom Aquino
Entre Rios,3,Entre Rios
Dom Basílio,3,Dom Basílio
Dom Bosco,3,Dom Bosco
Santo Antônio do Rio Preto,3,Santo Antônio do Rio Preto
Dom Cavati,3,Dom Cavati
Dom Eliseu,3,Dom Eliseu
Dom Expedito Lopes,3,Dom Expedito Lopes
Dom Feliciano,3,Dom Feliciano
Dom Inocêncio,3,Dom Inocêncio
Dom Joaquim,3,Dom Joaquim
Gororós,3,Gororós
Dom Macedo Costa,3,Dom Macedo Costa
Dom Pedrito,3,Dom Pedrito
Torquato Severo,3,Torquato Severo
Dom Pedro,3,Dom Pedro
Dom Pedro de Alcântara,3,Dom Pedro de Alcântara
Arroio dos Mengues,3,Arroio dos Mengues
Morro dos Leffas,3,Morro dos Leffas
Porto Colônia,3,Porto Colônia
Dom Silvério,3,Dom Silvério
Dom Viçoso,3,Dom Viçoso
Domingos Martins,3,Domingos Martins
Aracê,3,Aracê
Biriricas,3,Biriricas
Isabel,3,Isabel
Melgaço,3,Melgaço
Paraju,3,Paraju
Domingos Mourão,3,Domingos Mourão
Dona Emma,3,Dona Emma
Dona Eusébia,3,Dona Eusébia
São Manoel do Guaiaçu,3,São Manoel do Guaiaçu
Dona Francisca,3,Dona Francisca
Dona Inês,3,Dona Inês
Dores de Campos,3,Dores de Campos
Dores de Guanhães,3,Dores de Guanhães
Dores do Indaiá,3,Dores do Indaiá
Dores do Rio Preto,3,Dores do Rio Preto
São Raimundo da Pedra Menina,3,São Raimundo da Pedra Menina
Dores do Turvo,3,Dores do Turvo
Doresópolis,3,Doresópolis
Dormentes,3,Dormentes
Caatinga Grande,3,Caatinga Grande
Lagoa de Fora,3,Lagoa de Fora
Lagoas,3,Lagoas
Monte Orebe,3,Monte Orebe
Douradina,3,Douradina
Bocajá,3,Bocajá
Cruzaltina,3,Cruzaltina
Douradoquara,3,Douradoquara
Dourados,3,Dourados
Guaçu,3,Guaçu
Itaum,3,Itaum
Panambi,3,Panambi
Picadinha,3,Picadinha
Indápolis,3,Indápolis
Vila Formosa,3,Vila Formosa
Vila Vargas,3,Vila Vargas
Doutor Camargo,3,Doutor Camargo
Doutor Maurício Cardoso,3,Doutor Maurício Cardoso
Pitanga,3,Pitanga
Pranchada,3,Pranchada
Doutor Pedrinho,3,Doutor Pedrinho
Doutor Ricardo,3,Doutor Ricardo
Doutor Severiano,3,Doutor Severiano
Doutor Ulysses,3,Doutor Ulysses
Doverlândia,3,Doverlândia
Dracena,3,Dracena
Jaciporã,3,Jaciporã
Jamaica,3,Jamaica
Duartina,3,Duartina
Duas Barras,3,Duas Barras
Monnerat,3,Monnerat
Duas Estradas,3,Duas Estradas
Dueré,3,Dueré
Dumont,3,Dumont
Duque Bacelar,3,Duque Bacelar
Duque de Caxias,3,Duque de Caxias
Campos Elyseos,3,Campos Elyseos
Imbariê,3,Imbariê
Xerém,3,Xerém
Durandé,3,Durandé
São João da Figueira,3,São João da Figueira
São José da Figueira,3,São José da Figueira
Echaporã,3,Echaporã
Ecoporanga,3,Ecoporanga
Cotaxé,3,Cotaxé
Imburana,3,Imburana
Joaçuba,3,Joaçuba
Muritiba,3,Muritiba
Prata dos Baianos,3,Prata dos Baianos
Santa Luzia do Norte,3,Santa Luzia do Norte
Edealina,3,Edealina
Edéia,3,Edéia
Eirunepé,3,Eirunepé
Eldorado,3,Eldorado
Morumbi,3,Morumbi
Braço,3,Braço
Itapeúna,3,Itapeúna
Eldorado do Carajás,3,Eldorado do Carajás
Eldorado do Sul,3,Eldorado do Sul
Parque Eldorado,3,Parque Eldorado
Elesbão Veloso,3,Elesbão Veloso
Elias Fausto,3,Elias Fausto
Cardeal,3,Cardeal
Eliseu Martins,3,Eliseu Martins
Elisiário,3,Elisiário
Elísio Medrado,3,Elísio Medrado
Monte Cruzeiro,3,Monte Cruzeiro
Elói Mendes,3,Elói Mendes
Emas,3,Emas
Embaúba,3,Embaúba
Embu das Artes,3,Embu das Artes
Embu-Guaçu,3,Embu-Guaçu
Cipó-Guaçu,3,Cipó-Guaçu
Emilianópolis,3,Emilianópolis
Encantado,3,Encantado
Valdástico,3,Valdástico
Encanto,3,Encanto
Vila do Cafe,3,Vila do Cafe
Encruzilhada do Sul,3,Encruzilhada do Sul
Capitão Noronha,3,Capitão Noronha
Cerro Partido,3,Cerro Partido
Coronel Prestes,3,Coronel Prestes
Maria Santa,3,Maria Santa
Pompeu Machado,3,Pompeu Machado
Enéas Marques,3,Enéas Marques
Pinhalzinho,3,Pinhalzinho
Engenheiro Beltrão,3,Engenheiro Beltrão
Figueira do Oeste,3,Figueira do Oeste
Ivailândia,3,Ivailândia
Sussuí,3,Sussuí
Engenheiro Caldas,3,Engenheiro Caldas
Divino do Traíra,3,Divino do Traíra
São José do Acácio,3,São José do Acácio
Engenheiro Coelho,3,Engenheiro Coelho
Engenheiro Navarro,3,Engenheiro Navarro
São Norberto,3,São Norberto
Engenheiro Paulo de Frontin,3,Engenheiro Paulo de Frontin
Sacra Família do Tinguá,3,Sacra Família do Tinguá
Morro Azul do Tinguá,3,Morro Azul do Tinguá
Entre Folhas,3,Entre Folhas
Ibatuí,3,Ibatuí
Subaúma,3,Subaúma
Entre Rios de Minas,3,Entre Rios de Minas
Serra do Camapuã,3,Serra do Camapuã
Entre Rios do Oeste,3,Entre Rios do Oeste
Entre Rios do Sul,3,Entre Rios do Sul
Entre-Ijuís,3,Entre-Ijuís
Envira,3,Envira
Epitaciolândia,3,Epitaciolândia
Equador,3,Equador
Erebango,3,Erebango
Erechim,3,Erechim
Capo-Erê,3,Capo-Erê
Jaguaretê,3,Jaguaretê
Ereré,3,Ereré
Tomé Vieira,3,Tomé Vieira
Érico Cardoso,3,Érico Cardoso
Ermo,3,Ermo
Ernestina,3,Ernestina
Erval Grande,3,Erval Grande
Goio-Êm,3,Goio-Êm
Sete de Setembro,3,Sete de Setembro
Erval Seco,3,Erval Seco
Arco Íris,3,Arco Íris
Capivara,3,Capivara
Coronel Finzito,3,Coronel Finzito
Fortaleza,3,Fortaleza
São Bom Jesus,3,São Bom Jesus
Vista Gaúcha,3,Vista Gaúcha
Erval Velho,3,Erval Velho
Barra Fria,3,Barra Fria
Ervália,3,Ervália
Escada,3,Escada
Frexeiras,3,Frexeiras
Esmeralda,3,Esmeralda
Esmeraldas,3,Esmeraldas
Andiroba,3,Andiroba
Melo Viana,3,Melo Viana
Espera Feliz,3,Espera Feliz
São José da Pedra Menina,3,São José da Pedra Menina
Esperança do Sul,3,Esperança do Sul
Açoita Cavalo,3,Açoita Cavalo
Lara,3,Lara
Ismael,3,Ismael
Esperança Nova,3,Esperança Nova
Esperantina,3,Esperantina
Esperantinópolis,3,Esperantinópolis
Espigão Alto do Iguaçu,3,Espigão Alto do Iguaçu
Espigão D'Oeste,3,Espigão D'Oeste
Boa Vista do Pacarana,3,Boa Vista do Pacarana
Novo Paraíso,3,Novo Paraíso
Flor da Serra,3,Flor da Serra
Nova Esperança,3,Nova Esperança
Espinosa,3,Espinosa
Itamirim,3,Itamirim
Espírito Santo do Dourado,3,Espírito Santo do Dourado
Espírito Santo do Pinhal,3,Espírito Santo do Pinhal
Espírito Santo do Turvo,3,Espírito Santo do Turvo
Esplanada,3,Esplanada
Palame,3,Palame
São José do Mucambo,3,São José do Mucambo
Espumoso,3,Espumoso
Avelino Paranhos,3,Avelino Paranhos
Campina Redonda,3,Campina Redonda
Depósito,3,Depósito
Volta Alegre,3,Volta Alegre
Estação,3,Estação
Estância,3,Estância
Estância Velha,3,Estância Velha
Esteio,3,Esteio
Estiva,3,Estiva
Pântano,3,Pântano
Estiva Gerbi,3,Estiva Gerbi
Estreito,3,Estreito
Costão,3,Costão
Delfina,3,Delfina
Glória,3,Glória
Estrela Dalva,3,Estrela Dalva
Água Viva,3,Água Viva
Estrela de Alagoas,3,Estrela de Alagoas
Estrela do Indaiá,3,Estrela do Indaiá
Estrela do Sul,3,Estrela do Sul
Chapada de Minas,3,Chapada de Minas
Dolearina,3,Dolearina
Santa Rita da Estrela,3,Santa Rita da Estrela
São Félix de Estrela,3,São Félix de Estrela
Estrela d'Oeste,3,Estrela d'Oeste
Estrela Velha,3,Estrela Velha
Itaúba,3,Itaúba
Rincão da Estrela,3,Rincão da Estrela
Euclides da Cunha,3,Euclides da Cunha
Aribicé,3,Aribicé
Caimbé,3,Caimbé
Massacará,3,Massacará
Euclides da Cunha Paulista,3,Euclides da Cunha Paulista
Eugênio de Castro,3,Eugênio de Castro
Eugenópolis,3,Eugenópolis
Gavião,3,Gavião
Pinhotiba,3,Pinhotiba
Queirozes,3,Queirozes
Eunápolis,3,Eunápolis
Eusébio,3,Eusébio
Ewbank da Câmara,3,Ewbank da Câmara
Extrema,3,Extrema
Juncal,3,Juncal
Extremoz,3,Extremoz
Exu,3,Exu
Tabocas,3,Tabocas
Timorante,3,Timorante
Viração,3,Viração
Zé Gomes,3,Zé Gomes
Fagundes,3,Fagundes
Fagundes Varela,3,Fagundes Varela
Faina,3,Faina
Jeroaquara,3,Jeroaquara
Fama,3,Fama
Farias Brito,3,Farias Brito
Cariutaba,3,Cariutaba
Nova Betânia,3,Nova Betânia
Quincuncá,3,Quincuncá
Faro,3,Faro
Nova Maracanã,3,Nova Maracanã
Farol,3,Farol
Martinópolis D'Oeste,3,Martinópolis D'Oeste
Farroupilha,3,Farroupilha
Jansen,3,Jansen
Nova Milano,3,Nova Milano
Nova Sardenha,3,Nova Sardenha
Fartura,3,Fartura
Fartura do Piauí,3,Fartura do Piauí
Fátima do Sul,3,Fátima do Sul
Culturama,3,Culturama
Nova Altamira,3,Nova Altamira
Faxinal do Soturno,3,Faxinal do Soturno
Faxinal dos Guedes,3,Faxinal dos Guedes
Barra Grande,3,Barra Grande
Faxinalzinho,3,Faxinalzinho
Coxilhão,3,Coxilhão
Votouro,3,Votouro
Faxinal Grande,3,Faxinal Grande
Nossa Senhora dos Navegantes,3,Nossa Senhora dos Navegantes
Bacilândia,3,Bacilândia
Serra Dourada,3,Serra Dourada
Fazenda Rio Grande,3,Fazenda Rio Grande
Fazenda Vilanova,3,Fazenda Vilanova
Feijó,3,Feijó
Feira da Mata,3,Feira da Mata
Ramalho,3,Ramalho
Feira de Santana,3,Feira de Santana
Bonfim da Feira,3,Bonfim da Feira
Humildes,3,Humildes
Governador Dr. João Durval Carneiro,3,Governador Dr. João Durval Carneiro
Jaguara,3,Jaguara
Jaíba,3,Jaíba
